"iteration","year","sex","estimate","ui","li","N_ID","total_est","total_ui","total_li"
18,2015,"female",53747.1104754807,61848.3366169351,46858.5235270597,46027,99774.1104754807,107875.336616935,92885.5235270597
18,2016,"female",56970.4758124693,65483.2712807267,49733.280520306,47071,104041.475812469,112554.271280727,96804.280520306
18,2017,"female",57650.8713470214,66057.6805307203,50465.9370130964,48862,106512.871347021,114919.68053072,99327.9370130964
18,2018,"female",49480.9146657085,55454.6249554954,44229.3670545199,48517,97997.9146657085,103971.624955495,92746.3670545199
18,2019,"female",51633.2604063867,59458.3858554141,44988.0324577076,49059,100692.260406387,108517.385855414,94047.0324577076
18,2020,"female",49364.9178122569,56087.186874322,43549.7779270442,46961,96325.9178122569,103048.186874322,90510.7779270442
18,2021,"female",51738.075173823,59052.1018600802,45448.4656805095,47692,99430.075173823,106744.10186008,93140.4656805095
19,2015,"male",74054.834311076,79784.394522015,68780.4697877851,70188,144242.834311076,149972.394522015,138968.469787785
19,2016,"male",68284.699172818,73069.6597301849,63847.3614559259,72772,141056.699172818,145841.659730185,136619.361455926
19,2017,"male",74214.7145438964,79384.5354358123,69416.0144594836,74562,148776.714543896,153946.535435812,143978.014459484
19,2018,"male",72978.2497601861,77835.3627457926,68453.6225299725,74112,147090.249760186,151947.362745793,142565.622529972
19,2019,"male",76837.9839333267,82087.5681864896,71960.7096562169,74988,151825.983933327,157075.56818649,146948.709656217
19,2020,"male",70716.4303913581,76033.0859219347,65811.7523857375,72176,142892.430391358,148209.085921935,137987.752385737
19,2021,"male",81322.4237558968,88021.884007043,75196.7341257345,73301,154623.423755897,161322.884007043,148497.734125734
19,2015,"female",40229.2035066453,45081.446805071,35951.0785059432,46027,86256.2035066453,91108.446805071,81978.0785059432
19,2016,"female",41130.9404587257,46419.8724620498,36525.8724285242,47071,88201.9404587257,93490.8724620498,83596.8724285242
19,2017,"female",43024.3714819116,48033.2787051483,38588.7971815709,48862,91886.3714819116,96895.2787051483,87450.7971815709
19,2018,"female",41514.7326212631,46159.0465087463,37385.4648345417,48517,90031.7326212631,94676.0465087463,85902.4648345417
19,2019,"female",40603.8654857564,45428.1872960131,36342.2155367492,49059,89662.8654857564,94487.1872960131,85401.2155367492
19,2020,"female",39681.3206765727,44592.4814187606,35368.351388375,46961,86642.3206765727,91553.4814187606,82329.351388375
19,2021,"female",40197.2590720145,45943.8314680809,35260.2774458125,47692,87889.2590720145,93635.8314680809,82952.2774458125
20,2015,"male",82149.7548285075,89417.3397745471,75548.4182470432,70188,152337.754828507,159605.339774547,145736.418247043
20,2016,"male",70811.1770290287,75846.7145816058,66147.9859674522,72772,143583.177029029,148618.714581606,138919.985967452
20,2017,"male",75994.5800566092,81344.9304205924,71033.2439102801,74562,150556.580056609,155906.930420592,145595.24391028
20,2018,"male",75432.2707387016,80530.5915700303,70689.5156465042,74112,149544.270738702,154642.59157003,144801.515646504
20,2019,"male",86912.5361368603,93627.7581116899,80740.3854333669,74988,161900.53613686,168615.75811169,155728.385433367
20,2020,"male",78305.6312779522,84009.3835045563,73034.4697780384,72176,150481.631277952,156185.383504556,145210.469778038
20,2021,"male",90003.7891745325,97037.378515675,83546.9221625863,73301,163304.789174533,170338.378515675,156847.922162586
20,2015,"female",50900.7313306815,58377.5345826808,44515.1533455808,46027,96927.7313306815,104404.534582681,90542.1533455808
20,2016,"female",51277.8204160601,57786.6033846905,45599.3246845444,47071,98348.8204160601,104857.603384691,92670.3246845444
20,2017,"female",54422.4343491116,62172.0313879395,47772.4504219122,48862,103284.434349112,111034.03138794,96634.4504219122
20,2018,"female",47952.2474117722,53659.4644445885,42923.9781849197,48517,96469.2474117722,102176.464444588,91440.9781849197
20,2019,"female",46931.3279124808,52871.8677139093,41733.1907761392,49059,95990.3279124808,101930.867713909,90792.1907761392
20,2020,"female",47407.9261894981,53748.6900081551,41906.6946120116,46961,94368.9261894981,100709.690008155,88867.6946120116
20,2021,"female",49952.8766112815,56879.5437379957,43976.4939587325,47692,97644.8766112815,104571.543737996,91668.4939587325
21,2015,"male",76033.8300483309,81977.1228136425,70568.6203594221,70188,146221.830048331,152165.122813643,140756.620359422
21,2016,"male",69271.7416632898,74154.0525055608,64746.6034650979,72772,142043.74166329,146926.052505561,137518.603465098
21,2017,"male",74915.9801406438,80156.6095737764,70053.4583942499,74562,149477.980140644,154718.609573776,144615.45839425
21,2018,"male",73939.4006213461,78890.3329709707,69329.8708515845,74112,148051.400621346,153002.332970971,143441.870851585
21,2019,"male",81367.8090860089,87483.249437499,75731.2130136229,74988,156355.809086009,162471.249437499,150719.213013623
21,2020,"male",75401.540497765,80796.7722649246,70406.9986687244,72176,147577.540497765,152972.772264925,142582.998668724
21,2021,"male",86875.2094006851,93556.5240552563,80731.9191493861,73301,160176.209400685,166857.524055256,154032.919149386
21,2015,"female",42508.0019745337,47755.5138266148,37898.5041202994,46027,88535.0019745337,93782.5138266148,83925.5041202994
21,2016,"female",46101.314590902,51686.2735215911,41192.674996512,47071,93172.314590902,98757.2735215911,88263.674996512
21,2017,"female",46216.0618992112,51746.7427267858,41338.1879685784,48862,95078.0618992112,100608.742726786,90200.1879685784
21,2018,"female",43888.6731244601,48911.7478735664,39437.3166202288,48517,92405.6731244601,97428.7478735664,87954.3166202288
21,2019,"female",42995.6564197095,48228.6300647667,38389.241354146,49059,92054.6564197095,97287.6300647667,87448.241354146
21,2020,"female",42442.8362517649,47844.7020131932,37719.1018415025,46961,89403.8362517649,94805.7020131932,84680.1018415025
21,2021,"female",45944.9474510765,52011.5919774409,40668.0539294733,47692,93636.9474510765,99703.5919774409,88360.0539294733
22,2015,"male",73104.4427384966,78732.3640243468,67920.9431751993,70188,143292.442738497,148920.364024347,138108.943175199
22,2016,"male",67802.4267262685,72540.0761276292,63407.7849385574,72772,140574.426726269,145312.076127629,136179.784938557
22,2017,"male",73869.275749172,79004.3688704353,69101.8915905152,74562,148431.275749172,153566.368870435,143663.891590515
22,2018,"male",72477.8112338358,77283.1924868131,67999.8013523133,74112,146589.811233836,151395.192486813,142111.801352313
22,2019,"male",76043.4110499956,81216.8635575435,71235.0199090178,74988,151031.411049996,156204.863557543,146223.019909018
22,2020,"male",69410.7686763382,74591.1708657401,64628.3914828804,72176,141586.768676338,146767.17086574,136804.39148288
22,2021,"male",80133.9552597962,86682.3023071378,74141.6690466834,73301,153434.955259796,159983.302307138,147442.669046683
22,2015,"female",39853.088091684,44546.5388796145,35697.7746370227,46027,85880.088091684,90573.5388796146,81724.7746370227
22,2016,"female",39233.3319029992,44183.362861317,34910.6505261548,47071,86304.3319029992,91254.362861317,81981.6505261548
22,2017,"female",41739.1424449894,46543.5563458014,37477.5149497417,48862,90601.1424449894,95405.5563458014,86339.5149497417
22,2018,"female",38161.4014243044,42701.6793808283,34157.169624337,48517,86678.4014243044,91218.6793808283,82674.169624337
22,2019,"female",39671.0574053056,44338.2746770424,35542.1976270094,49059,88730.0574053056,93397.2746770424,84601.1976270094
22,2020,"female",36227.8916434827,41171.0341199466,31947.5374350841,46961,83188.8916434827,88132.0341199466,78908.5374350841
22,2021,"female",37748.7107112296,43064.5195940128,33169.9733767673,47692,85440.7107112296,90756.5195940128,80861.9733767672
23,2015,"male",71276.9253444257,76711.2367415032,66266.7116899946,70188,141464.925344426,146899.236741503,136454.711689995
23,2016,"male",66859.554188402,71505.1904170645,62547.9983271979,72772,139631.554188402,144277.190417065,135319.998327198
23,2017,"male",73188.5495411974,78255.5000806385,68482.6417099521,74562,147750.549541197,152817.500080638,143044.641709952
23,2018,"male",69813.0736658306,74643.0066760674,65325.2088593127,74112,143925.073665831,148755.006676067,139437.208859313
23,2019,"male",74508.9313849733,79536.4495678867,69832.6859753859,74988,149496.931384973,154524.449567887,144820.685975386
23,2020,"male",67016.2168023641,71940.9230559752,62463.5491261635,72176,139192.216802364,144116.923055975,134639.549126164
23,2021,"male",77902.6502836358,84198.1600325189,72134.9922255028,73301,151203.650283636,157499.160032519,145435.992225503
23,2015,"female",35663.084594,40181.0768798222,31709.4785334851,46027,81690.084594,86208.0768798222,77736.4785334851
23,2016,"female",35935.6645536892,40313.9302508807,32091.9250546595,47071,83006.6645536892,87384.9302508807,79162.9250546595
23,2017,"female",37106.3479725628,41666.379433429,33101.1029373404,48862,85968.3479725628,90528.379433429,81963.1029373404
23,2018,"female",35658.1599997161,39779.7434448007,32008.3869421603,48517,84175.1599997161,88296.7434448007,80525.3869421603
23,2019,"female",37831.6701611353,42192.9987820774,33962.166304889,49059,86890.6701611353,91251.9987820774,83021.166304889
23,2020,"female",33590.9684818473,38022.001130413,29733.5302333287,46961,80551.9684818473,84983.001130413,76694.5302333287
23,2021,"female",34703.1038793252,39417.2615687542,30618.5781921734,47692,82395.1038793252,87109.2615687542,78310.5781921734
24,2015,"male",74054.834311076,79784.394522015,68780.4697877851,70188,144242.834311076,149972.394522015,138968.469787785
24,2016,"male",68284.699172818,73069.6597301849,63847.3614559259,72772,141056.699172818,145841.659730185,136619.361455926
24,2017,"male",74214.7145438964,79384.5354358123,69416.0144594836,74562,148776.714543896,153946.535435812,143978.014459484
24,2018,"male",72978.2497601861,77835.3627457926,68453.6225299725,74112,147090.249760186,151947.362745793,142565.622529972
24,2019,"male",76837.9839333267,82087.5681864896,71960.7096562169,74988,151825.983933327,157075.56818649,146948.709656217
24,2020,"male",70716.4303913581,76033.0859219347,65811.7523857375,72176,142892.430391358,148209.085921935,137987.752385737
24,2021,"male",81322.4237558968,88021.884007043,75196.7341257345,73301,154623.423755897,161322.884007043,148497.734125734
24,2015,"female",40229.2035066453,45081.446805071,35951.0785059432,46027,86256.2035066453,91108.446805071,81978.0785059432
24,2016,"female",41130.9404587257,46419.8724620498,36525.8724285242,47071,88201.9404587257,93490.8724620498,83596.8724285242
24,2017,"female",43024.3714819116,48033.2787051483,38588.7971815709,48862,91886.3714819116,96895.2787051483,87450.7971815709
24,2018,"female",41514.7326212631,46159.0465087463,37385.4648345417,48517,90031.7326212631,94676.0465087463,85902.4648345417
24,2019,"female",40603.8654857564,45428.1872960131,36342.2155367492,49059,89662.8654857564,94487.1872960131,85401.2155367492
24,2020,"female",39681.3206765727,44592.4814187606,35368.351388375,46961,86642.3206765727,91553.4814187606,82329.351388375
24,2021,"female",40197.2590720145,45943.8314680809,35260.2774458125,47692,87889.2590720145,93635.8314680809,82952.2774458125
25,2015,"male",74054.834311076,79784.394522015,68780.4697877851,70188,144242.834311076,149972.394522015,138968.469787785
25,2016,"male",68284.699172818,73069.6597301849,63847.3614559259,72772,141056.699172818,145841.659730185,136619.361455926
25,2017,"male",74214.7145438964,79384.5354358123,69416.0144594836,74562,148776.714543896,153946.535435812,143978.014459484
25,2018,"male",72978.2497601861,77835.3627457926,68453.6225299725,74112,147090.249760186,151947.362745793,142565.622529972
25,2019,"male",76837.9839333267,82087.5681864896,71960.7096562169,74988,151825.983933327,157075.56818649,146948.709656217
25,2020,"male",70716.4303913581,76033.0859219347,65811.7523857375,72176,142892.430391358,148209.085921935,137987.752385737
25,2021,"male",81322.4237558968,88021.884007043,75196.7341257345,73301,154623.423755897,161322.884007043,148497.734125734
25,2015,"female",40229.2035066453,45081.446805071,35951.0785059432,46027,86256.2035066453,91108.446805071,81978.0785059432
25,2016,"female",41130.9404587257,46419.8724620498,36525.8724285242,47071,88201.9404587257,93490.8724620498,83596.8724285242
25,2017,"female",43024.3714819116,48033.2787051483,38588.7971815709,48862,91886.3714819116,96895.2787051483,87450.7971815709
25,2018,"female",41514.7326212631,46159.0465087463,37385.4648345417,48517,90031.7326212631,94676.0465087463,85902.4648345417
25,2019,"female",40603.8654857564,45428.1872960131,36342.2155367492,49059,89662.8654857564,94487.1872960131,85401.2155367492
25,2020,"female",39681.3206765727,44592.4814187606,35368.351388375,46961,86642.3206765727,91553.4814187606,82329.351388375
25,2021,"female",40197.2590720145,45943.8314680809,35260.2774458125,47692,87889.2590720145,93635.8314680809,82952.2774458125
26,2015,"male",73104.4427384966,78732.3640243468,67920.9431751993,70188,143292.442738497,148920.364024347,138108.943175199
26,2016,"male",67802.4267262685,72540.0761276292,63407.7849385574,72772,140574.426726269,145312.076127629,136179.784938557
26,2017,"male",73869.275749172,79004.3688704353,69101.8915905152,74562,148431.275749172,153566.368870435,143663.891590515
26,2018,"male",72477.8112338358,77283.1924868131,67999.8013523133,74112,146589.811233836,151395.192486813,142111.801352313
26,2019,"male",76043.4110499956,81216.8635575435,71235.0199090178,74988,151031.411049996,156204.863557543,146223.019909018
26,2020,"male",69410.7686763382,74591.1708657401,64628.3914828804,72176,141586.768676338,146767.17086574,136804.39148288
26,2021,"male",80133.9552597962,86682.3023071378,74141.6690466834,73301,153434.955259796,159983.302307138,147442.669046683
26,2015,"female",39853.088091684,44546.5388796145,35697.7746370227,46027,85880.088091684,90573.5388796146,81724.7746370227
26,2016,"female",39233.3319029992,44183.362861317,34910.6505261548,47071,86304.3319029992,91254.362861317,81981.6505261548
26,2017,"female",41739.1424449894,46543.5563458014,37477.5149497417,48862,90601.1424449894,95405.5563458014,86339.5149497417
26,2018,"female",38161.4014243044,42701.6793808283,34157.169624337,48517,86678.4014243044,91218.6793808283,82674.169624337
26,2019,"female",39671.0574053056,44338.2746770424,35542.1976270094,49059,88730.0574053056,93397.2746770424,84601.1976270094
26,2020,"female",36227.8916434827,41171.0341199466,31947.5374350841,46961,83188.8916434827,88132.0341199466,78908.5374350841
26,2021,"female",37748.7107112296,43064.5195940128,33169.9733767673,47692,85440.7107112296,90756.5195940128,80861.9733767672
27,2015,"male",84127.8712646445,91641.6163596095,77310.2059174541,70188,154315.871264644,161829.616359609,147498.205917454
27,2016,"male",73332.2060551209,79089.9808249941,68048.1345082581,72772,146104.206055121,151861.980824994,140820.134508258
